Unnamed: 0,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,timestamp,address,global_x,global_y
775,5,22,4,68,"2,-2,-176",0,1,-1,0,0,0,86,90,68,60,80,-53.01,15,20.0,-20.0,-1008.0,14:13:59.674706,192.168.0.115,222.0,4.0
780,5,23,9,67,"3,0,-179",0,1,-1,0,0,0,86,90,68,60,80,-52.98,15,-6.0,-18.0,-991.0,14:13:59.776662,192.168.0.115,223.0,9.0
785,5,23,9,67,"3,0,-179",0,1,-1,0,0,0,86,90,68,60,80,-53.01,15,5.0,-7.0,-984.0,14:13:59.878330,192.168.0.115,223.0,9.0
790,5,23,9,67,"3,0,-179",0,1,-1,0,0,0,86,90,68,60,80,-52.98,15,12.0,-4.0,-989.0,14:13:59.980712,192.168.0.115,223.0,9.0
795,5,22,6,68,"2,-1,-177",0,0,-1,0,0,0,85,91,68,60,80,-52.98,15,10.0,5.0,-984.0,14:14:00.082671,192.168.0.115,222.0,6.0
800,5,22,6,68,"2,-1,-177",0,0,-1,0,0,0,85,91,68,60,80,-52.97,15,27.0,0.0,-1002.0,14:14:00.186803,192.168.0.115,222.0,6.0
805,5,22,5,69,"1,-2,-176",0,0,-1,0,0,0,85,91,69,60,80,-52.99,15,21.0,0.0,-990.0,14:14:00.286600,192.168.0.115,222.0,5.0
810,5,22,5,69,"1,-2,-176",0,0,-1,0,0,0,85,91,69,60,80,-52.95,16,12.0,-9.0,-978.0,14:14:00.388710,192.168.0.115,222.0,5.0
815,5,23,7,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.99,16,3.0,-5.0,-1006.0,14:14:00.490740,192.168.0.115,223.0,7.0
820,5,23,7,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.95,16,17.0,6.0,-1015.0,14:14:00.592613,192.168.0.115,223.0,7.0
825,5,23,7,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.87,16,21.0,2.0,-995.0,14:14:00.694629,192.168.0.115,223.0,7.0
830,5,24,6,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.97,16,8.0,-10.0,-1009.0,14:14:00.796752,192.168.0.115,224.0,6.0
835,5,24,6,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.88,16,6.0,14.0,-997.0,14:14:00.898536,192.168.0.115,224.0,6.0
840,5,24,6,68,"1,-1,-178",0,0,-1,0,0,0,85,91,69,60,80,-52.92,16,9.0,6.0,-1002.0,14:14:01.000876,192.168.0.115,224.0,6.0
845,5,24,6,68,"1,-1,-178",0,0,-1,0,0,0,86,90,69,60,80,-52.94,16,10.0,6.0,-1010.0,14:14:01.102684,192.168.0.115,224.0,6.0
850,5,25,4,69,"2,-2,-178",0,0,0,0,0,0,86,90,70,60,80,-52.95,16,15.0,10.0,-1008.0,14:14:01.204614,192.168.0.115,225.0,4.0
855,5,25,4,69,"2,-2,-178",0,0,0,0,0,0,86,90,70,60,80,-52.96,16,19.0,14.0,-972.0,14:14:01.306732,192.168.0.115,225.0,4.0
861,5,25,4,69,"2,-2,-178",0,0,0,0,0,0,86,90,70,60,80,-52.93,17,21.0,0.0,-945.0,14:14:01.408688,192.168.0.115,225.0,4.0
866,5,24,6,69,"2,-1,178",0,0,0,0,0,0,86,90,70,60,80,-52.93,17,-2.0,28.0,-946.0,14:14:01.510563,192.168.0.115,224.0,6.0
871,5,24,6,69,"2,-1,178",0,0,0,0,0,1,86,90,69,60,80,-52.94,17,23.0,-10.0,-907.0,14:14:01.612651,192.168.0.115,224.0,6.0
876,5,24,1,67,"2,-3,-177",0,0,0,0,0,1,86,90,67,60,80,-53.0,17,27.0,-6.0,-896.0,14:14:01.716627,192.168.0.115,224.0,1.0
881,5,24,1,67,"2,-3,-177",0,0,0,0,0,2,86,90,65,60,80,-53.03,17,-4.0,27.0,-936.0,14:14:01.816597,192.168.0.115,224.0,1.0
886,5,21,0,64,"0,-2,-177",0,0,0,0,0,3,86,90,61,50,80,-53.1,17,0.0,8.0,-949.0,14:14:01.919258,192.168.0.115,221.0,0.0
891,5,21,0,64,"0,-2,-177",0,0,-1,0,0,4,86,90,57,50,80,-53.11,17,11.0,-3.0,-978.0,14:14:02.022079,192.168.0.115,221.0,0.0
896,5,21,0,64,"0,-2,-177",0,0,-1,0,0,4,85,91,52,50,80,-53.17,17,1.0,12.0,-992.0,14:14:02.122677,192.168.0.115,221.0,0.0
901,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,91,47,40,80,-53.19,17,26.0,1.0,-986.0,14:14:02.224880,192.168.0.115,222.0,1.0
906,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,91,42,40,80,-53.2,17,31.0,4.0,-1006.0,14:14:02.326936,192.168.0.115,222.0,1.0
911,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,91,37,30,80,-53.22,18,23.0,5.0,-1012.0,14:14:02.428786,192.168.0.115,222.0,1.0
917,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,91,33,30,80,-53.35,18,21.0,20.0,-1002.0,14:14:02.530697,192.168.0.115,222.0,1.0
922,5,22,1,53,"1,-2,-178",1,0,-1,0,0,4,85,91,28,20,80,-53.41,18,20.0,6.0,-1020.0,14:14:02.632679,192.168.0.115,222.0,1.0
927,5,22,1,53,"1,-2,-178",1,0,-1,0,0,4,85,91,24,20,80,-53.29,18,10.0,17.0,-985.0,14:14:02.734640,192.168.0.115,222.0,1.0
932,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,91,21,10,80,-53.26,18,-9.0,22.0,-1030.0,14:14:02.836621,192.168.0.115,222.0,1.0
937,5,22,1,53,"1,-2,-178",0,-1,-1,0,0,4,85,91,15,10,80,-53.56,18,10.0,-30.0,-1038.0,14:14:02.938734,192.168.0.115,222.0,1.0
942,5,22,1,53,"1,-2,-178",0,-1,-1,0,0,4,85,91,10,0,80,-53.8,18,17.0,25.0,-995.0,14:14:03.040581,192.168.0.115,222.0,1.0
944,5,22,1,53,"1,-2,-178",0,0,-1,0,0,4,85,90,10,0,80,-55.17,18,6.0,7.0,-1077.0,14:14:03.091554,192.168.0.115,222.0,1.0
949,5,22,1,53,"1,-2,-178",0,0,-1,0,0,3,85,90,10,0,80,-56.41,18,-73.0,179.0,-970.0,14:14:03.193819,192.168.0.115,222.0,1.0
954,5,22,1,53,"1,-2,-178",-3,5,0,0,0,-1,85,90,10,0,80,-55.08,18,-7.0,12.0,-469.0,14:14:03.295830,192.168.0.115,222.0,1.0
959,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,90,10,0,80,-54.51,18,24.0,-38.0,-1023.0,14:14:03.397751,192.168.0.115,222.0,1.0
964,5,22,1,53,"1,-2,-178",0,0,-1,0,0,0,85,90,10,0,80,-54.24,18,-7.0,-4.0,-1000.0,14:14:03.512317,192.168.0.115,222.0,1.0
969,5,22,1,53,"1,-2,-178",0,0,-1,0,0,0,85,90,10,0,80,-54.07,18,-7.0,-1.0,-996.0,14:14:03.603152,192.168.0.115,222.0,1.0
974,5,22,1,53,"1,-2,-178",0,0,-1,0,0,0,85,90,10,0,80,-53.94,18,-8.0,-9.0,-1000.0,14:14:03.703717,192.168.0.115,222.0,1.0
979,5,22,1,53,"1,-2,-178",0,0,-1,0,0,0,85,90,10,0,80,-53.91,18,-7.0,0.0,-993.0,14:14:03.805657,192.168.0.115,222.0,1.0
984,5,22,1,53,"1,-2,-178",0,0,-1,0,0,0,85,90,10,0,80,-53.86,18,10.0,12.0,-991.0,14:14:03.907442,192.168.0.115,222.0,1.0
990,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,90,10,0,80,-53.87,18,-28.0,-18.0,-1007.0,14:14:04.009503,192.168.0.115,222.0,1.0
995,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,91,10,0,80,-53.8,18,-16.0,0.0,-998.0,14:14:04.111497,192.168.0.115,222.0,1.0
1000,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,91,10,0,80,-53.81,18,0.0,2.0,-991.0,14:14:04.213752,192.168.0.115,222.0,1.0
1005,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,91,10,0,80,-53.8,18,-4.0,-5.0,-995.0,14:14:04.315288,192.168.0.115,222.0,1.0
1010,5,22,1,53,"1,-2,-178",0,0,-1,0,0,1,85,91,10,0,80,-53.78,18,-6.0,-2.0,-995.0,14:14:04.417598,192.168.0.115,222.0,1.0
1015,-2,-200,-200,-200,"-1,-1,-1",0,0,-1,0,0,1,85,91,10,0,80,-53.78,18,-6.0,-3.0,-995.0,14:14:04.519461,192.168.0.115,,
